id_Ville,Num_Dep,Nom_Ville,Longitude,Latitude
17914,48,SAINT-FREZAL-DE-VENTALON,3.86667,44.2833
17915,48,CHEYLARD-L'EVEQUE,3.8,44.65
17916,48,LE POMPIDOU,3.65,44.2
17917,48,LE MALZIEU-FORAIN,3.32834,44.8545
17918,48,SAINT-JEAN-LA-FOUILLOUSE,3.66667,44.7
17919,48,MOLEZON,3.66667,44.2167
17920,48,LES SALELLES,3.28333,44.4833
17921,48,SAINT-PIERRE-DES-TRIPIERS,3.28333,44.2333
17922,48,PALHERS,3.3,44.5333
17923,48,BALSIEGES,3.46667,44.4833
17924,48,LAJO,3.43333,44.8333
17925,48,LACHAMP,3.38333,44.6167
17926,48,SAINTE-COLOMBE-DE-PEYRE,3.23333,44.6833
17927,48,CUBIERETTES,3.78333,44.45
17928,48,MAS-D'ORCIERES,3.7,44.4667
17929,48,LA FAGE-MONTIVERNOUX,3.18333,44.75
17930,48,CHAUDEYRAC,3.75,44.65
17931,48,AUROUX,3.73333,44.75
17932,48,COCURES,3.61667,44.35
17933,48,SAINT-AMANS,3.45,44.6583
17934,48,SAINT-MARTIN-DE-LANSUSCLE,3.75,44.2167
17935,48,SAINT-FREZAL-D'ALBUGES,3.76667,44.55
17936,48,BANASSAC,3.2,44.4333
17937,48,SAINT-HILAIRE-DE-LAVIT,3.86667,44.25
17938,48,SAINT-GAL,3.43333,44.6667
17939,48,CHATEAUNEUF-DE-RANDON,3.66667,44.65
17940,48,MONTBEL,3.71667,44.5833
17941,48,LA TIEULE,3.15,44.3833
17942,48,LA BASTIDE-PUYLAURENT,3.9,44.6
17943,48,CUBIERES,3.76667,44.4667
17944,48,ALBARET-LE-COMTAL,3.15,44.8667
17945,48,CHIRAC,3.26667,44.5333
17946,48,SAINT-ROME-DE-DOLAN,3.21667,44.2667
17947,48,BARRE-DES-CEVENNES,3.65,44.25
17948,48,QUEZAC,3.53333,44.3667
17949,48,VEBRON,3.56667,44.2333
17950,48,SERVERETTE,3.38333,44.7
17951,48,BEDOUES,3.6,44.35
17952,48,NOALHAC,3.13333,44.8167
17953,48,SAINT-LAURENT-DE-VEYRES,3.15,44.7667
17954,48,HURES-LA-PARADE,3.3525,44.2448
17955,48,AUMONT-AUBRAC,3.28333,44.7167
17956,48,MAS-SAINT-CHELY,3.4,44.3167
17957,48,SAINT-ETIENNE-VALLEE-FRANCAISE,3.84195,44.1667
17958,48,FONTANS,3.4,44.7333
17959,48,TRELANS,3.08333,44.5
17960,48,SAINT-ALBAN-SUR-LIMAGNOLE,3.38333,44.7833
17961,48,FRAISSINET-DE-FOURQUES,3.53333,44.2167
17962,48,MONTBRUN,3.5,44.3333
17963,48,PELOUSE,3.61667,44.5687
17964,48,ARZENC-DE-RANDON,3.61667,44.65
17965,48,SAINT-SAUVEUR-DE-PEYRE,3.28333,44.65
17966,48,CHANAC,3.33333,44.4667
17967,48,MOISSAC-VALLEE-FRANCAISE,3.78445,44.1631
17968,48,CULTURES,3.38333,44.5
17969,48,BASSURELS,3.61667,44.1833
17970,48,SAINT-SATURNIN,3.19167,44.4083
17971,48,FAU-DE-PEYRE,3.21667,44.7333
17972,48,SAINT-ANDRE-CAPCEZE,3.95,44.4167
17973,48,SAINT-BONNET-DE-MONTAUROUX,3.71667,44.8167
17974,48,PRUNIERES,3.35,44.8167
17975,48,CHASTANIER,3.75,44.7167
17976,48,BARJAC,3.4,44.5
17977,48,SAINT-SAUVEUR-DE-GINESTOUX,3.6,44.7
17978,48,SAINTE-CROIX-VALLEE-FRANCAISE,3.74223,44.1798
17979,48,ISPAGNAC,3.53333,44.3667
17980,48,JAVOLS,3.35,44.6833
17981,48,CHADENET,3.61667,44.5
17982,48,MENDE,3.5,44.5167
17983,48,SAINT-PRIVAT-DE-VALLONGUE,3.83333,44.2833
17984,48,LANUEJOLS,3.56667,44.5
17985,48,BADAROUX,3.55,44.5333
17986,48,ARZENC-D'APCHER,3.11667,44.85
17987,48,CASSAGNAS,3.75,44.2667
17988,48,LE RECOUX,3.15,44.3333
17989,48,GRANDVALS,3.05,44.7333
17990,48,MEYRUEIS,3.43333,44.1667
17991,48,GATUZIERES,3.48333,44.2
17992,48,LAUBERT,3.63333,44.55
17993,48,PREVENCHERES,3.91667,44.5167
17994,48,CHAUCHAILLES,3.1,44.7833
17995,48,LA PANOUSE,3.58333,44.7333
17996,48,LA CHAZE-DE-PEYRE,3.25,44.7
17997,48,NASBINALS,3.05,44.6667
17998,48,SAINTE-EULALIE,3.45,44.7833
17999,48,RIEUTORT-DE-RANDON,3.47917,44.6353
18000,48,SAINT-GEORGES-DE-LEVEJAC,3.23333,44.3167
18001,48,SAINT-SYMPHORIEN,3.61667,44.8333
18002,48,LAVAL-ATGER,3.68333,44.8
18003,48,RECOULES-D'AUBRAC,3.03333,44.6833
18004,48,SAINT-MARTIN-DE-BOUBAUX,3.91667,44.2
18005,48,TERMES,3.16667,44.8131
18006,48,LE MASSEGROS,3.18333,44.3
18007,48,LE BLEYMARD,3.73333,44.4833
18008,48,SERVIERES,3.41667,44.5833
18009,48,LES BONDONS,3.61667,44.3833
18010,48,BAGNOLS-LES-BAINS,3.66667,44.5
18011,48,GREZES,3.33333,44.5167
18012,48,BLAVIGNAC,3.28333,44.8833
18013,48,LES LAUBIES,3.43333,44.6833
18014,49,CHATELAIS,-0.916667,47.7667
18015,49,NUEIL-SUR-LAYON,-0.366667,47.1167
18016,49,ARMAILLE,-1.13333,47.7167
18017,49,SAINT-JUST-SUR-DIVE,-0.083333,47.1833
18018,49,FONTAINE-MILON,-0.25,47.5
18019,49,PONTIGNE,-0.033333,47.55
18020,49,BRIGNE,-0.383333,47.2333
18021,49,MOZE-SUR-LOUET,-0.55,47.35
18022,49,SAINT-CLEMENT-DES-LEVEES,-0.183333,47.3333
18023,49,SAINT-SAUVEUR-DE-LANDEMONT,0.74389,47.2842
18024,49,CHEMILLE,-0.716667,47.2167
18025,49,LA VARENNE,-1.31667,47.3167
18026,49,SAINT-PHILBERT-EN-MAUGES,-1.01667,47.15
18027,49,VAULANDRY,-0.05,47.6
18028,49,CHOLET,-0.883333,47.0667
18029,49,SAINT-GEORGES-DES-GARDES,-0.759167,47.15
18030,49,CERNUSSON,-0.483333,47.1833
18031,49,VERNANTES,0.05,47.4
18032,49,LA CHAPELLE-SUR-OUDON,-0.816667,47.6833
18033,49,TIGNE,-0.433333,47.2
18034,49,SAINT-CLEMENT-DE-LA-PLACE,-0.75,47.5333
18035,49,CHEVIRE-LE-ROUGE,-0.183333,47.6
18036,49,LES VERCHERS-SUR-LAYON,-0.3,47.15
18037,49,CHAMPTOCEAUX,-1.26667,47.3333
18038,49,LE PUY-NOTRE-DAME,-0.233333,47.1167
18039,49,LA POUEZE,-0.8,47.55
18040,49,LE PLESSIS-MACE,-0.666667,47.55
18041,49,BEAUSSE,-0.916667,47.3167
18042,49,TOUTLEMONDE,-0.766667,47.05
18043,49,BEAUPREAU,-1,47.2
18044,49,LA PREVIERE,-1.18333,47.7167
18045,49,CANDE,-1.03333,47.5667
18046,49,SERMAISE,-0.216667,47.5167
18047,49,PRUILLE,-0.65,47.5833
18048,49,MEIGNE,-0.216667,47.2333
18049,49,LES RAIRIES,-0.2,47.65
18050,49,ROU-MARSON,-0.15,47.2333
18051,49,SAINT-LAURENT-DES-AUTELS,-1.18333,47.2833
18052,49,LES CERQUEUX-SOUS-PASSAVANT,-0.465833,47.1081
18053,49,CHAVAIGNES,0.033333,47.5333
18054,49,BEAUVAU,-0.25,47.5833
18055,49,NOYANT,0.133333,47.5167
18056,49,BOUILLE-MENARD,-0.966667,47.7333
18057,49,LA MEIGNANNE,-0.666667,47.5167
18058,49,CHALONNES-SOUS-LE-LUDE,0.166667,47.55
18059,49,SAINT-LAMBERT-DU-LATTAY,-0.633333,47.3
18060,49,SAINT-MARTIN-DE-LA-PLACE,-0.133333,47.3167
18061,49,SAINT-MACAIRE-DU-BOIS,-0.266667,47.1167
18062,49,BREZE,-0.066667,47.1667
18063,49,NUAILLE,-0.8,47.1
18064,49,AMBILLOU-CHATEAU,-0.35,47.2667
18065,49,LE COUDRAY-MACOUARD,-0.116667,47.2
18066,49,LA LANDE-CHASLES,-0.066667,47.4667
18067,49,SAINT-SAUVEUR-DE-FLEE,-0.783333,47.75
18068,49,BEAUCOUZE,-0.633333,47.4667
18069,49,YZERNAY,-0.7,47.0167
18070,49,CHAMPTOCE-SUR-LOIRE,-0.866667,47.4167
18071,49,CHAVAGNES,-0.466667,47.2667
18072,49,LA CHAPELLE-ROUSSELIN,-0.783333,47.2167
18073,49,ANGERS,-0.55,47.4667
18074,49,GESTE,-1.11667,47.1833
18075,49,CHAMP-SUR-LAYON,-0.583333,47.2667
18076,49,VIHIERS,-0.533333,47.15
18077,49,LA DAGUENIERE,-0.433333,47.4167
18078,49,LA JUMELLIERE,-0.716667,47.2833
18079,49,LA POITEVINIERE,-0.8975,47.2278
18080,49,SAINT-MICHEL-ET-CHANVEAUX,-1.13333,47.6833
18081,49,LA ROMAGNE,-1.01667,47.0667
18082,49,BRIOLLAY,-0.5,47.5667
18083,49,LE MAY-SUR-EVRE,-0.9,47.1333
18084,49,CORZE,-0.383333,47.55
18085,49,BEAUFORT-EN-VALLEE,-0.216667,47.4333
18086,49,CHATEAUNEUF-SUR-SARTHE,-0.483333,47.6833
18087,49,SAINT-PAUL-DU-BOIS,-0.55,47.0833
18088,49,DURTAL,-0.25,47.6667
18089,49,LA BOISSIERE-SUR-EVRE,-1.08333,47.3
18090,49,TREMENTINES,-0.783333,47.1167
18091,49,DISTRE,-0.116667,47.2333
18092,49,MONTREUIL-JUIGNE,-0.611944,47.5284
18093,49,LA JUBAUDIERE,-0.9,47.1667
18094,49,PARCAY-LES-PINS,0.166667,47.4333
18095,49,LA CHAPELLE-DU-GENET,-1.01667,47.1833
18096,49,BRISSARTHE,-0.45,47.7
18097,49,LA CHAPELLE-SAINT-LAUD,-0.3,47.6167
18098,49,SOULAINES-SUR-AUBANCE,-0.516667,47.3667
18099,49,MARIGNE,-0.616667,47.7167
18100,49,SAINT-LAURENT-DE-LA-PLAINE,-0.8,47.3167
18101,49,SOUCELLES,-0.416667,47.5667
18102,49,VILLEBERNIER,-0.033333,47.25
18103,49,CARBAY,-1.21667,47.7333
18104,49,THOUARCE,-0.5,47.2667
18105,49,JUVARDEIL,-0.5,47.65
18106,49,FONTAINE-GUERIN,-0.183333,47.4833
18107,49,LE PUISET-DORE,-1.1,47.2333
18108,49,SAINT-CYR-EN-BOURG,-0.05,47.2
18109,49,MONTIGNE-LES-RAIRIES,-0.2,47.6167
18110,49,POUANCE,-1.16667,47.75
18111,49,MELAY,-0.7,47.1833
18112,49,BAUGE,-0.1,47.5417
18113,49,NOYANT-LA-GRAVOYERE,-0.966667,47.7
18114,49,SAINT-REMY-LA-VARENNE,-0.316667,47.4
18115,49,VAUDELNAY,-0.2,47.15
18116,49,CHANZEAUX,-0.65,47.2667
18117,49,CHEMELLIER,-0.35,47.3333
18118,49,SAINT-LEGER-SOUS-CHOLET,-0.916667,47.1
18119,49,MEIGNE-LE-VICOMTE,0.2,47.5167
18120,49,MAZIERES-EN-MAUGES,-0.816667,47.05
18121,49,NYOISEAU,-0.916667,47.7167
18122,49,GRUGE-L'HOPITAL,-1.03333,47.75
18123,49,FAVERAYE-MACHELLES,-0.5,47.25
18124,49,GENE,-0.8,47.6333
18125,49,CHALLAIN-LA-POTHERIE,-1.05,47.6333
18126,49,CHARTRENE,-0.116667,47.5
18127,49,CHAMPIGNE,-0.566667,47.6667
18128,49,PELLOUAILLES-LES-VIGNES,-0.433333,47.5333
18129,49,SAINT-GEORGES-SUR-LOIRE,-0.766667,47.4167
18130,49,CHENEHUTTE-TREVES-CUNAULT,-0.153889,47.3084
18131,49,PASSAVANT-SUR-LAYON,-0.383333,47.1167
18132,49,CHEFFES,-0.5075,47.6212
18133,49,CHAZE-HENRY,-1.11667,47.75
18134,49,SAINT-GERMAIN-DES-PRES,-0.833333,47.4167
18135,49,SAINT-JEAN-DE-LINIERES,-0.6575,47.4581
18136,49,CLERE-SUR-LAYON,-0.416667,47.0833
18137,49,SCEAUX-D'ANJOU,-0.6,47.6167
18138,49,DRAIN,-1.2,47.35
18139,49,SAINT-LAURENT-DU-MOTTAY,-0.95,47.35
18140,49,SAINT-LAMBERT-LA-POTHERIE,-0.683333,47.4833
18141,49,SAVENNIERES,-0.65,47.3833
18142,49,LA CORNUAILLE,-0.983333,47.5167
18143,49,MORANNES,-0.416667,47.75
18144,49,MIRE,-0.483333,47.7667
18145,49,SAINT-AUBIN-DE-LUIGNE,-0.666667,47.3333
18146,49,CONTIGNE,-0.516667,47.7333
18147,49,ETRICHE,-0.433333,47.65
18148,49,DAUMERAY,-0.366667,47.7
18149,49,AUBIGNE-SUR-LAYON,-0.461111,47.212
18150,49,MONTREUIL-SUR-MAINE,-0.7,47.65
18151,49,NEUVY-EN-MAUGES,-0.833333,47.2667
18152,49,TRELAZE,-0.466667,47.45
18153,49,MAZE,-0.266667,47.45
18154,49,BOURGNEUF-EN-MAUGES,-0.833333,47.3167
18155,49,LE FIEF-SAUVIN,-1.03333,47.2167
18156,49,LA SALLE-DE-VIHIERS,-0.633333,47.15
18157,49,LES CERQUEUX,-0.640556,47.0003
18158,49,LA PLAINE,-0.616667,47.0667
18159,49,LE VIEIL-BAUGE,-0.116667,47.5333
18160,49,ROUSSAY,-1.06667,47.0833
18161,49,CIZAY-LA-MADELEINE,-0.183333,47.1833
18162,49,SAINT-BARTHELEMY-D'ANJOU,-0.5,47.4667
18163,49,BOCE,-0.083333,47.5
18164,49,MONTJEAN-SUR-LOIRE,-0.866667,47.3833
18165,49,LUE-EN-BAUGEOIS,-0.283333,47.5167
18166,49,CHERRE,-0.566667,47.7167
18167,49,BEHUARD,-0.65,47.3833
18168,49,MONTPOLLIN,-0.1,47.5833
18169,49,LES ALLEUDS,-0.4,47.3167
18170,49,BROC,0.166667,47.5833
18171,49,ANGRIE,-0.966667,47.5667
18172,49,BLAISON-GOHIER,-0.371389,47.3998
18173,49,SAINTE-GEMMES-SUR-LOIRE,-0.5575,47.4256
18174,49,MARCE,-0.316667,47.5833
18175,49,CONCOURSON-SUR-LAYON,-0.333333,47.1833
18176,49,MONTGUILLON,-0.733333,47.7333
18177,49,LE THOUREIL,-0.266667,47.3667
18178,49,AUVERSE,0.05,47.5167
18179,49,SOULAIRE-ET-BOURG,-0.55,47.5833
18180,49,LOUVAINES,-0.8,47.7
18181,49,LA MENITRE,-0.266667,47.4
18182,49,GREZILLE,-0.35,47.3333
18183,49,CHANTELOUP-LES-BOIS,-0.683333,47.1
18184,49,RABLAY-SUR-LAYON,-0.583333,47.2833
18185,49,SAINT-SYLVAIN-D'ANJOU,-0.466667,47.5167
18186,49,SAINT-CRESPIN-SUR-MOINE,-1.18333,47.1
18187,49,SAINT-FLORENT-LE-VIEIL,-1.01667,47.3667
18188,49,BECON-LES-GRANITS,-0.8,47.5
18189,49,LEZIGNE,-0.283333,47.6333
18190,49,AVRILLE,-0.583333,47.5
18191,49,FOUGERE,-0.148056,47.6273
18192,49,LOUERRE,-0.333333,47.3
18193,49,BRAIN-SUR-LONGUENEE,-0.766667,47.5833
18194,49,LA MEMBROLLE-SUR-LONGUENEE,-0.673889,47.5612
18195,49,SAINT-SIGISMOND,-0.942778,47.4537
18196,49,SAINT-SULPICE,-0.417222,47.4
18197,49,LE LONGERON,-1.06667,47.0167
18198,49,LE LOUROUX-BECONNAIS,-0.883333,47.5167
18199,49,BARACE,-0.35,47.6333
18200,49,MONTSOREAU,0.066667,47.2167
18201,49,MOULIHERNE,0.016667,47.4667
18202,49,COSSE-D'ANJOU,-0.683333,47.1667
18203,49,BOUZILLE,-1.11667,47.3333
18204,49,SAINT-SATURNIN-SUR-LOIRE,-0.433333,47.4
18205,49,GENNETEIL,0.05,47.6
18206,49,SAINT-LEGER-DES-BOIS,-0.716667,47.4667
18207,49,NOELLET,-1.08333,47.7
18208,49,SEICHES-SUR-LE-LOIR,-0.366667,47.5833
18209,49,SAULGE-L'HOPITAL,-0.366667,47.3
18210,49,TORFOU,-1.11667,47.0333
18211,49,L'HOTELLERIE-DE-FLEE,-0.883333,47.75
18212,49,LA SEGUINIERE,-0.933333,47.0667
18213,49,PARNAY,0.016667,47.2333
18214,49,ANDREZE,-0.966667,47.1667
18215,49,DENEZE-SOUS-LE-LUDE,0.133333,47.5333
18216,49,BRION,-0.15,47.45
18217,49,SAINT-GEORGES-SUR-LAYON,-0.366667,47.2
18218,49,LA CHAPELLE-HULLIN,-1.06667,47.7667
18219,49,VIVY,-0.066667,47.3333
18220,49,BRAIN-SUR-L'AUTHION,-0.416667,47.45
18221,49,CORON,-0.65,47.1333
18222,49,CHEMIRE-SUR-SARTHE,-0.433333,47.75
18223,49,TILLIERES,-1.16667,47.15
18224,49,BLOU,-0.033333,47.3667
18225,49,SAINT-ANDRE-DE-LA-MARCHE,-1,47.1
18226,49,ECHEMIRE,-0.166667,47.55
18227,49,MONTFORT,-0.216667,47.2
18228,49,CHIGNE,0.083333,47.5833
18229,49,LINIERES-BOUTON,0.083333,47.4667
18230,49,CHAUDRON-EN-MAUGES,-0.983333,47.2833
18231,49,SAINT-MELAINE-SUR-AUBANCE,-0.5,47.3667
18232,49,LE LION-D'ANGERS,-0.716667,47.6333
18233,49,ARTANNES-SUR-THOUET,-0.083333,47.2
18234,49,ROCHEFORT-SUR-LOIRE,-0.65,47.35
18235,49,LA JAILLE-YVON,-0.666667,47.7333
18236,49,VERN-D'ANJOU,-0.833333,47.6
18237,49,LOIRE,-0.983333,47.6167
18238,49,VAUCHRETIEN,-0.483333,47.3333
18239,49,GREZ-NEUVILLE,-0.683333,47.6
18240,49,LE MARILLAIS,-1.06667,47.35
18241,49,SEGRE,-0.866667,47.6833
18242,49,COURLEON,0.15,47.3833
18243,49,FENEU,-0.583333,47.5667
18244,49,MONTFAUCON-MONTIGNE,-1.11667,47.1
18245,49,MARANS,-0.85,47.6333
18246,49,FAYE-D'ANJOU,-0.516667,47.2833
18247,49,CLEFS,-0.066667,47.6167
18248,49,SAINTE-CHRISTINE,-0.849444,47.2864
18249,49,BROSSAY,-0.211389,47.1642
18250,49,GENNES,-0.233333,47.3333
18251,49,TREMONT,-0.45,47.15
18252,49,LA POSSONNIERE,-0.683333,47.3833
18253,49,SAINT-GERMAIN-SUR-MOINE,-1.13333,47.1167
18254,49,SAINT-MATHURIN-SUR-LOIRE,-0.318889,47.4131
18255,49,SAINT-JEAN-DE-LA-CROIX,-0.6,47.4167
18256,49,DENEZE-SOUS-DOUE,-0.266667,47.25
18257,49,LA PELLERINE,0.123056,47.4614
18258,49,LE TREMBLAY,-1.01667,47.6833
18259,49,CORNE,-0.35,47.4667
18260,49,MONTREUIL-BELLAY,-0.15,47.1333
18261,49,CANTENAY-EPINARD,-0.566667,47.5333
18262,49,ANTOIGNE,-0.112778,47.0842
18263,49,LES ULMES,-0.183333,47.2167
18264,49,VILLEVEQUE,-0.416667,47.55
18265,49,SAINT-JEAN-DES-MAUVRETS,-0.45,47.4
18266,49,VERRIE,-0.183333,47.2667
18267,49,NEUILLE,-0.033333,47.35
18268,49,VARENNES-SUR-LOIRE,0.05,47.2333
18269,49,MARTIGNE-BRIAND,-0.416667,47.2333
18270,49,COMBREE,-1.03333,47.7
18271,49,SAINT-GEORGES-DU-BOIS,-0.216667,47.5
18272,49,CHAUMONT-D'ANJOU,-0.283333,47.5333
18273,49,LASSE,0.016667,47.5333
18274,49,SAINT-MARTIN-D'ARCE,-0.083333,47.5667
18275,49,VARRAINS,-0.066667,47.2167
18276,49,VILLEDIEU-LA-BLOUERE,-1.06667,47.15
18277,49,BREIL,0.15,47.4833
18278,49,SAINT-REMY-EN-MAUGES,-1.06667,47.2667
18279,49,NOTRE-DAME-D'ALLENCON,-0.466667,47.3
18280,49,FONTEVRAUD-L'ABBAYE,0.0497222,47.1823
18281,49,LOURESSE-ROCHEMENIER,-0.316667,47.25
18282,49,TANCOIGNE,-0.416667,47.1667
18283,49,CHALONNES-SUR-LOIRE,-0.766667,47.35
18284,49,MONTREUIL-SUR-LOIR,-0.4,47.6167
18285,49,COURCHAMPS,-0.166667,47.2
18286,49,BOTZ-EN-MAUGES,-1,47.3
18287,49,COUTURES,-0.35,47.3667
18288,49,SARRIGNE,-0.383333,47.5
18289,49,LIRE,-1.16667,47.35
18290,49,TIERCE,-0.466667,47.6167
18291,49,BRAIN-SUR-ALLONNES,0.066667,47.3
18292,49,MEON,0.116667,47.5
18293,49,ALLONNES,0.0233333,47.2931
18294,49,LANDEMONT,-1.25,47.2667
18295,49,CHAMBELLAY,-0.683333,47.6833
18296,49,LA SALLE-ET-CHAPELLE-AUBRY,-0.985833,47.2553
18297,49,SAINT-MARTIN-DU-BOIS,-0.75,47.7
18298,49,INGRANDES,-0.916667,47.4
18299,49,HUILLE,-0.3,47.65
18300,49,CHAUDEFONDS-SUR-LAYON,-0.7,47.3333
18301,49,LA TESSOUALLE,-0.85,47
18302,49,CHENILLE-CHANGE,-0.666667,47.7
18303,49,LA RENAUDIERE,-1.05,47.1167
18304,49,ECOUFLANT,-0.533333,47.5333
18305,49,SAINT-GEORGES-DES-SEPT-VOIES,-0.283333,47.35
18306,49,SAINT-QUENTIN-LES-BEAUREPAIRE,-0.107778,47.6273
18307,49,BOUCHEMAINE,-0.6,47.4167
18308,49,SAINT-MARTIN-DU-FOUILLOUX,-0.7,47.4333
18309,49,SAINT-PHILBERT-DU-PEUPLE,-0.05,47.4
18310,49,ANDARD,-0.4,47.45
18311,49,MONTILLIERS,-0.5,47.1833
18312,49,SAINT-LEZIN,-0.766667,47.25
18313,49,LE PIN-EN-MAUGES,-0.9,47.25
18314,49,BEAULIEU-SUR-LAYON,-0.583333,47.3167
18315,49,LE FUILET,-1.11667,47.2833
18316,49,LA CHAPELLE-SAINT-FLORENT,-1.05,47.3333
18317,49,JUIGNE-SUR-LOIRE,-0.483333,47.4
18318,49,JALLAIS,-0.866667,47.2
18319,49,FREIGNE,-1.1,47.55
18320,49,LE GUEDENIAU,-0.05,47.5
18321,49,LA FERRIERE-DE-FLEE,-0.85,47.7333
18322,49,SOUZAY-CHAMPIGNY,-0.016667,47.2333
18323,49,LE PLESSIS-GRAMMOIRE,-0.433333,47.5
18324,49,SAINT-CHRISTOPHE-LA-COUPERIE,0.818612,47.2542
18325,49,BRISSAC-QUINCE,-0.448889,47.355
18326,49,DOUE-LA-FONTAINE,-0.283333,47.2
18327,49,FORGES,-0.25,47.2167
18328,49,LA BOHALLE,-0.4,47.4167
18329,49,SAINT-AUGUSTIN-DES-BOIS,-0.783333,47.4667
18330,49,LES PONTS-DE-CE,-0.516667,47.4167
18331,49,SOMLOIRE,-0.6,47.0333
18332,49,CHARCE-SAINT-ELLIER-SUR-AUBANCE,-0.410278,47.3559
18333,49,VERNOIL-LE-FOURRIER,0.083333,47.3833
18334,49,BAUNE,-0.316667,47.5
18335,49,LE MESNIL-EN-VALLEE,-0.933333,47.3667
18336,49,CORNILLE-LES-CAVES,-0.3,47.5
18337,49,THORIGNE-D'ANJOU,-0.666667,47.6333
18338,49,CUON,-0.1,47.4833
18339,49,VALANJOU,-0.595278,47.2139
18340,49,LONGUE-JUMELLES,-0.108056,47.3781
18341,49,GEE,-0.233333,47.45
18342,49,SAINT-QUENTIN-EN-MAUGES,-0.916667,47.2833
18343,49,BEGROLLES-EN-MAUGES,-0.933333,47.15
18344,49,LA CHAUSSAIRE,-1.15,47.2
18345,49,LA BREILLE-LES-PINS,0.083333,47.3333
18346,49,MAULEVRIER,-0.75,47.0167
18347,49,LA TOURLANDRY,-0.7,47.15
18348,49,SAINTE-GEMMES-D'ANDIGNE,-0.884722,47.6748
18349,49,VEZINS,-0.716667,47.1167
18350,49,DENEE,-0.6,47.3833
18351,49,EPIEDS,-0.05,47.15
18352,49,NOYANT-LA-PLAINE,-0.366667,47.2667
18353,49,SAUMUR,-0.083333,47.2667
18354,49,ANDIGNE,-0.783333,47.6667
18355,49,LA FOSSE-DE-TIGNE,-0.433333,47.1833
18356,49,MONTREVAULT,-1.05,47.2667
18357,49,SAINT-CHRISTOPHE-DU-BOIS,-0.95,47.0333
18358,49,QUERRE,-0.616667,47.6833
18359,49,LES ROSIERS-SUR-LOIRE,-0.225278,47.3514
18360,49,CHACE,-0.07179,47.2144
18361,49,BOURG-L'EVEQUE,-1.01667,47.7333
18362,49,LUIGNE,-0.383333,47.2833
18363,49,LE BOURG-D'IRE,-0.967222,47.6803
18364,49,MURS-ERIGNE,-0.55,47.4
18365,49,ECUILLE,-0.566667,47.6167
18366,49,SAINT-MACAIRE-EN-MAUGES,-1,47.1167
18367,49,CHAZE-SUR-ARGOS,-0.883333,47.6167
18368,49,JARZE,-0.233333,47.55
18369,49,SAINT-PIERRE-MONTLIMART,-1.03333,47.2667
18370,49,TURQUANT,0.033333,47.2167
18371,49,LA POMMERAYE,-0.85,47.35
18372,49,CHAMPTEUSSE-SUR-BACONNE,-0.65,47.6667
18373,49,VILLEMOISAN,-0.883333,47.4667
18374,49,VERGONNES,-1.08333,47.7333
18375,49,AVIRE,-0.783333,47.7
18376,49,SOEURDRES,-0.566667,47.7333
18377,50,BEAUFICEL,-0.95,48.7333
18378,50,MORTAIN,-0.933333,48.65
18379,50,SACEY,-1.45,48.5
18380,50,VERNIX,-1.23333,48.7167
18381,50,CHAMPREPUS,-1.31667,48.8333
18382,50,ROUFFIGNY,-1.25,48.8
18383,50,AZEVILLE,-1.31667,49.4667
18384,50,CATZ,-1.18333,49.3167
18385,50,EQUEURDREVILLE-HAINNEVILLE,0.345279,49.6484
18386,50,LE MESNIL-ROGUES,-1.38333,48.8667
18387,50,HAMELIN,-1.21667,48.55
18388,50,SAINTE-COLOMBE,-1.51667,49.4167
18389,50,LA CROIX-AVRANCHIN,-1.38333,48.55
18390,50,LE PERRON,-0.9,49.05
18391,50,SAINT-BRICE-DE-LANDELLES,-1.15,48.5333
18392,50,BESNEVILLE,-1.63333,49.3667
18393,50,FLEURY,-1.28333,48.85
18394,50,LA FEUILLIE,-1.48333,49.1833
18395,50,FERRIERES,-0.9575,48.5439
18396,50,SAINT-JOSEPH,-1.53333,49.5333
18397,50,CARNET,-1.35,48.5167
18398,50,SAINT-MARTIN-DE-VARREVILLE,-1.23333,49.4333
18399,50,TEURTHEVILLE-BOCAGE,-1.38333,49.5833
18400,50,AUCEY-LA-PLAINE,-1.48333,48.5333
18401,50,HUBERVILLE,-1.41667,49.5167
18402,50,LIESVILLE-SUR-DOUVE,-1.33333,49.35
18403,50,BERIGNY,-0.933333,49.15
18404,50,MONTMARTIN-SUR-MER,-1.51667,48.9833
18405,50,DANGY,-1.21667,49.05
18406,50,AGON-COUTAINVILLE,-1.575,49.0417
18407,50,SENOVILLE,-1.76667,49.4333
18408,50,GLATIGNY,-1.63333,49.2833
18409,50,BEAUCOUDRAY,-1.13333,48.9667
18410,50,LA HAYE-D'ECTOT,-1.73333,49.3833
18411,50,MONTBRAY,-1.1,48.8833
18412,50,LE TANU,-1.35,48.8167
18413,50,SAINT-HILAIRE-PETITVILLE,-1.23333,49.3
18414,50,SAINT-PATRICE-DE-CLAIDS,-1.43333,49.2333
18415,50,JOBOURG,-1.90375,49.6833
18416,50,HAUTEVILLE-SUR-MER,-1.53333,48.9833
18417,50,PICAUVILLE,-1.4,49.3833
18418,50,SAINT-MARTIN-DE-CENILLY,-1.28333,48.9833
18419,50,MOBECQ,-1.51667,49.2667
18420,50,GUILBERVILLE,-0.95,48.9833
18421,50,LA MEAUFFE,-1.11667,49.1833
18422,50,OUVILLE,-1.36667,49.0167
