Num_commune,Num_Dep,Nom_Ville,Longitude,Latitude
47173,47,MONCLAR,0.525833,44.447
47202,47,PAULHIAC,0.633333,44.4333
47244,47,SAINTE-GEMME-MARTAILLAC,0.15,44.3667
47032,47,BON-ENCONTRE,0.683333,44.1833
47074,47,COUTHURES-SUR-GARONNE,0.083333,44.5167
47092,47,FALS,0.666667,44.1
47283,47,SAINT-VITE,0.966667,44.4833
47292,47,SAUVETERRE-LA-LEMANCE,1.01667,44.5833
47267,47,SAINT-PIERRE-DE-BUZET,0.266667,44.25
47009,47,ANDIRAN,0.266667,44.1
47008,47,AMBRUS,0.233333,44.2167
47080,47,DEVILLAC,0.8,44.6
47119,47,HOUEILLES,0.033333,44.2
47089,47,ESCLOTTES,0.166667,44.7
47143,47,LAVARDAC,0.3,44.1833
47169,47,MOIRAX,0.6,44.15
47132,47,LALANDUSSE,0.533333,44.65
47231,47,SAINT-AVIT,0.216667,44.5667
47278,47,SAINT-SERNIN,0.233333,44.7
47227,47,RUFFIAC,0.033333,44.3667
47240,47,SAINT-ETIENNE-DE-VILLEREAL,0.766667,44.6167
47098,47,FIEUX,0.416667,44.1
47120,47,JUSIX,0.066667,44.5333
47061,47,CAUMONT-SUR-GARONNE,0.2,44.45
47126,47,LACHAPELLE,0.266667,44.5667
47144,47,LAVERGNE,0.4,44.5833
47256,47,SAINT-MARTIN-DE-VILLEREAL,0.833333,44.6333
47291,47,LA SAUVETAT-SUR-LEDE,0.733333,44.4667
47100,47,FOULAYRONNES,0.666667,44.2333
47158,47,MARMONT-PACHAS,0.583333,44.1
47018,47,AURIAC-SUR-DROPT,0.233333,44.65
47048,47,CANCON,0.616667,44.5333
47253,47,SAINTE-MARTHE,0.166667,44.4
47310,47,TONNEINS,0.316667,44.3833
47308,47,THOUARS-SUR-GARONNE,0.333333,44.2333
47163,47,MAUVEZIN-SUR-GUPIE,0.15,44.55
47007,47,ALLONS,-0.05,44.2
47265,47,SAINT-PASTOUR,0.6,44.4833
47093,47,FARGUES-SUR-OURBISE,0.15,44.2333
47232,47,SAINT-BARTHELEMY-D'AGENAIS,0.366667,44.5167
47075,47,LA CROIX-BLANCHE,0.683333,44.3
47151,47,LOUBES-BERNAC,0.283333,44.7167
47172,47,MONCAUT,0.5,44.15
47108,47,GAUJAC,0.116667,44.5
47199,47,PARDAILLAN,0.283333,44.65
47182,47,MONTASTRUC,0.516667,44.4833
47184,47,MONTAUT,0.670556,44.6039
47162,47,MASSOULES,0.883333,44.35
47228,47,SAINT-ANTOINE-DE-FICALBA,0.716667,44.3333
47263,47,SAINT-PARDOUX-DU-BREUIL,0.216667,44.4833
47148,47,LEYRITZ-MONCASSIN,0.183333,44.3167
47042,47,BRUGNAC,0.433333,44.45
47161,47,MASSELS,0.866667,44.3167
47214,47,PUCH-D'AGENAIS,0.25,44.3167
47297,47,SEMBAS,0.65,44.3333
47105,47,FRESPECH,0.833333,44.3167
47011,47,ANTHE,0.95,44.3833
47065,47,CLAIRAC,0.383333,44.35
47254,47,SAINT-MARTIN-CURTON,0.016667,44.3167
47084,47,DOUZAINS,0.533333,44.6333
47083,47,DOUDRAC,0.683333,44.65
47220,47,RAZIMET,0.233333,44.35
47183,47,MONTAURIOL,0.566667,44.6167
47040,47,BRAX,0.533333,44.2
47215,47,PUJOLS,0.683333,44.4
47069,47,COLAYRAC-SAINT-CIRQ,0.566667,44.2167
47125,47,LACEPEDE,0.466667,44.3333
47063,47,CAVARC,0.633333,44.6833
47129,47,LAGARRIGUE,0.383333,44.3
47203,47,PENNE-D'AGENAIS,0.833333,44.3833
47076,47,CUQ,0.7,44.0833
47209,47,PONT-DU-CASSE,0.683333,44.2333
47294,47,SAVIGNAC-DE-DURAS,0.2,44.7
47038,47,BOURRAN,0.4,44.3333
47109,47,GAVAUDUN,0.9,44.5667
47192,47,MONVIEL,0.533333,44.5667
47133,47,LAMONTJOIE,0.533333,44.0667
47309,47,TOMBEBOEUF,0.45,44.5
47299,47,SERIGNAC-PEBOUDOU,0.55,44.6
47001,47,AGEN,0.633333,44.2
47282,47,SAINT-VINCENT-DE-LAMONTJOIE,0.5,44.0833
47035,47,BOURGOUGNAGUE,0.416667,44.6167
47095,47,FAUILLET,0.283333,44.4167
47274,47,SAINT-ROMAIN-LE-NOBLE,0.783333,44.1667
47171,47,MONBALEN,0.716667,44.3167
47134,47,LANNES,0.283333,44.0333
47094,47,FAUGUEROLLES,0.25,44.4333
47145,47,LAYRAC,0.666667,44.1333
47027,47,BIAS,0.683333,44.4167
47118,47,HAUTESVIGNES,0.35,44.4667
47319,47,VILLEBRAMAR,0.483333,44.5167
47049,47,CASSENEUIL,0.616667,44.45
47323,47,VILLENEUVE-SUR-LOT,0.716667,44.4
47062,47,CAUZAC,0.85,44.2833
47046,47,CALONGES,0.233333,44.3667
47060,47,CAUDECOSTE,0.733333,44.1167
47289,47,LA SAUVETAT-DE-SAVERES,0.833333,44.2333
47081,47,DOLMAYRAC,0.583333,44.3667
47041,47,BRUCH,0.416667,44.2167
47057,47,CASTILLONNES,0.6,44.65
47180,47,MONTAGNAC-SUR-AUVIGNON,0.466667,44.15
47218,47,PUYSSERAMPION,0.3,44.6
47286,47,SAUMEJAN,-0.00388889,44.2333
47052,47,CASTELJALOUX,0.1,44.3167
47015,47,ASTAFFORT,0.666667,44.0667
47311,47,TOURLIAC,0.816667,44.6833
47137,47,LAPLUME,0.533333,44.1167
47225,47,ROQUEFORT,0.55,44.1833
47031,47,BOE,0.633333,44.1667
47197,47,NOMDIEU,0.483333,44.1
47096,47,FERRENSAC,0.616667,44.6333
47221,47,REAUP-LISSE,0.186944,44.0906
47303,47,SOUMENSAC,0.316667,44.6833
47021,47,BARBASTE,0.283333,44.1667
47110,47,GONTAUD-DE-NOGARET,0.295,44.4564
47324,47,VILLEREAL,0.75,44.6333
47295,47,SAVIGNAC-SUR-LEYZE,0.8,44.4833
47320,47,VILLEFRANCHE-DU-QUEYRAN,0.2,44.3
47146,47,LEDAT,0.667778,44.4542
47112,47,GRATELOUP-SAINT-GAYRAND,0.383333,44.4167
47156,47,MARCELLUS,0.083333,44.4833
47318,47,VIANNE,0.316667,44.2
47082,47,DONDAS,0.85,44.25
47233,47,SAINTE-BAZEILLE,0.1,44.5333
47085,47,DURANCE,0.166667,44.1667
47044,47,CAHUZAC,0.55,44.6667
47167,47,MEZIN,0.266667,44.05
47086,47,DURAS,0.183333,44.6667
47045,47,CALIGNAC,0.433333,44.1333
47165,47,MEILHAN-SUR-GARONNE,0.033333,44.5167
47067,47,CLERMONT-SOUBIRAN,0.831944,44.1406
47328,47,SAINT-GEORGES,0.933889,44.442
47054,47,CASTELMORON-SUR-LOT,0.5,44.4
47259,47,SAINT-MAURICE-DE-LESTAPEL,0.566667,44.5667
47315,47,TRENTELS,0.866667,44.4333
47201,47,LE PASSAGE,0.616667,44.2
47285,47,SAMAZAN,0.116667,44.4333
47316,47,VARES,0.366667,44.45
47327,47,XAINTRAILLES,0.25,44.2
47189,47,MONTIGNAC-TOUPINERIE,0.35,44.55
47290,47,LA SAUVETAT-DU-DROPT,0.333333,44.65
47047,47,CAMBES,0.283333,44.5833
47193,47,MOULINET,0.566667,44.5333
47239,47,SAINT-ETIENNE-DE-FOUGERES,0.55,44.4167
47029,47,BLANQUEFORT-SUR-BRIOLANCE,0.966667,44.6
47157,47,MARMANDE,0.166667,44.5
47064,47,CAZIDEROQUE,0.933333,44.4
47039,47,BOUSSES,0.1,44.1333
47300,47,SERIGNAC-SUR-GARONNE,0.5,44.2167
47212,47,POUSSIGNAC,0.05,44.35
47012,47,ANZEX,0.166667,44.2833
47101,47,FOURQUES-SUR-GARONNE,0.183333,44.45
47104,47,FREGIMONT,0.466667,44.2833
47159,47,LE MAS-D'AGENAIS,0.216667,44.4
47235,47,SAINT-COLOMB-DE-LAUZUN,0.466667,44.6
47147,47,LEVIGNAC-DE-GUYENNE,0.2,44.6333
47194,47,MOUSTIER,0.3,44.6333
47222,47,LA REUNION,0.117778,44.2975
47246,47,SAINT-HILAIRE-DE-LUSIGNAN,0.5125,44.2264
47312,47,TOURNON-D'AGENAIS,1,44.4
47107,47,GALAPIAN,0.416667,44.3
47276,47,SAINT-SARDOS,0.483333,44.35
47205,47,PINDERES,0.033333,44.2667
47238,47,SAINTE-COLOMBE-EN-BRUILHOIS,0.516667,44.1833
47249,47,SAINT-LAURENT,0.4,44.247
47016,47,AUBIAC,0.583333,44.1333
47170,47,MONBAHUS,0.533333,44.55
47037,47,BOURNEL,0.666667,44.6167
47141,47,LAUSSOU,0.816667,44.5833
47255,47,SAINT-MARTIN-DE-BEAUVILLE,0.818056,44.227
47175,47,MONFLANQUIN,0.766667,44.5333
47043,47,BUZET-SUR-BAISE,0.299167,44.2581
47317,47,VERTEUIL-D'AGENAIS,0.416667,44.4667
47216,47,PUYMICLAN,0.316667,44.5167
47230,47,SAINT-AUBIN,0.8525,44.4762
47252,47,SAINTE-LIVRADE-SUR-LOT,0.6,44.4
47198,47,PAILLOLES,0.633333,44.4667
47217,47,PUYMIROL,0.783333,44.1833
47010,47,ANTAGNAC,0.016667,44.35
47174,47,MONCRABEAU,0.366667,44.0333
47072,47,COURBIAC,1.05,44.3833
47003,47,AGNAC,0.366667,44.65
47223,47,RIVES,0.75,44.65
47128,47,LAFOX,0.7,44.1667
47056,47,CASTELNAU-SUR-GUPIE,0.15,44.55
47284,47,SALLES,0.871111,44.5492
47281,47,SAINT-URCISSE,0.833333,44.1667
47106,47,FUMEL,0.966667,44.5
47123,47,LACAPELLE-BIRON,0.9,44.6
47191,47,MONTPOUILLAN,0.116667,44.4833
47234,47,SAINT-CAPRAIS-DE-LERM,0.75,44.2167
47160,47,MASQUIERES,1.05,44.4167
47307,47,THEZAC,1.01667,44.4333
47091,47,ESTILLAC,0.55,44.1667
47135,47,LAPARADE,0.45,44.3833
47176,47,MONGAILLARD,0.283333,44.2
47004,47,AIGUILLON,0.35,44.3
47023,47,BEAUGAS,0.583333,44.5
47188,47,MONTIGNAC-DE-LAUZUN,0.466667,44.5667
47053,47,CASTELLA,0.683333,44.3167
47117,47,HAUTEFAGE-LA-TOUR,0.8,44.3167
47017,47,AURADOU,0.816667,44.35
47251,47,SAINT-LEON,0.233333,44.2833
47200,47,PARRANQUET,0.816667,44.65
47152,47,LOUGRATTE,0.616667,44.5833
47296,47,SEGALAS,0.533333,44.5833
47313,47,TOURTRES,0.433333,44.5
47168,47,MIRAMONT-DE-GUYENNE,0.366667,44.6
47275,47,SAINT-SALVY,0.433333,44.3
47177,47,MONHEURT,0.3,44.3333
47002,47,AGME,0.333333,44.4833
47301,47,SEYCHES,0.3,44.55
47179,47,MONSEMPRON-LIBOS,0.933333,44.4833
47213,47,PRAYSSAS,0.5,44.2833
47071,47,COULX,0.483333,44.4667
47070,47,CONDEZAYGUES,0.916667,44.4833
47185,47,MONTAYRAL,0.983333,44.4833
47273,47,SAINT-ROBERT,0.8,44.25
47250,47,SAINT-LEGER,0.316667,44.2833
47277,47,SAINT-SAUVEUR-DE-MEILHAN,-0.00222222,44.475
47113,47,GRAYSSAS,0.883333,44.1667
47036,47,BOURLENS,0.966667,44.4167
47014,47,ARMILLAC,0.383333,44.55
47051,47,CASTELCULIER,0.716667,44.1833
47208,47,POMPOGNE,0.05,44.25
47078,47,DAMAZAN,0.283333,44.2833
47079,47,DAUSSE,0.9,44.3833
47140,47,LAUGNAC,0.6,44.3167
47305,47,TAYRAC,0.85,44.2
47114,47,GREZET-CAVAGNAN,0.133333,44.3833
47122,47,LABRETONIE,0.366667,44.4833
47248,47,SAINT-JEAN-DE-THURAC,0.75,44.1667
47306,47,LE TEMPLE-SUR-LOT,0.533333,44.3667
47302,47,SOS,0.15,44.0333
47279,47,SAINT-SIXTE,0.783333,44.1284
47195,47,NERAC,0.35,44.1333
47269,47,SAINT-PIERRE-DE-CLAIRAC,0.766667,44.1833
47138,47,LAROQUE-TIMBAUT,0.766667,44.2833
47024,47,BEAUPUY,0.166667,44.5333
47131,47,LAGUPIE,0.133333,44.55
47139,47,LASSERRE,0.391389,44.0648
47206,47,PINEL-HAUTERIVE,0.566667,44.4333
47022,47,BAZENS,0.416667,44.2667
47325,47,VILLETON,0.266667,44.35
47155,47,MADAILLAN,0.573889,44.277
47204,47,PEYRIERE,0.316667,44.5667
47181,47,MONTAGNAC-SUR-LEDE,0.85,44.55
47115,47,GUERIN,0.083333,44.4
47298,47,SENESTIS,0.233333,44.4167
47103,47,FRECHOU,0.316667,44.0833
47211,47,POUDENAS,0.216667,44.05
47266,47,SAINT-PE-SAINT-SIMON,0.101667,44.0025
47257,47,SAINT-MARTIN-PETIT,0.1,44.55
47034,47,BOUGLON,0.1,44.3833
47130,47,LAGRUERE,0.233333,44.3833
47280,47,SAINT-SYLVESTRE-SUR-LOT,0.816667,44.4
47314,47,TREMONS,0.916667,44.4167
47229,47,SAINT-ASTIER,0.25,44.725
47236,47,SAINTE-COLOMBE-DE-DURAS,0.133333,44.6833
47164,47,MAZIERES-NARESSE,0.716667,44.6667
47260,47,SAINT-MAURIN,0.9,44.2
47237,47,SAINTE-COLOMBE-DE-VILLENEUVE,0.65,44.3667
47136,47,LAPERCHE,0.416667,44.55
47187,47,MONTETON,0.25,44.6167
47142,47,LAUZUN,0.466667,44.6333
47090,47,ESPIENS,0.366667,44.1667
47178,47,MONSEGUR,0.879167,44.4839
47020,47,BALEYSSAGUES,0.166667,44.6833
47097,47,FEUGAROLLES,0.35,44.2167
47124,47,LACAUSSADE,0.833333,44.5167
47262,47,SAINT-NICOLAS-DE-LA-BALERME,0.766667,44.15
47264,47,SAINT-PARDOUX-ISAAC,0.383333,44.6
47271,47,SAINT-PIERRE-SUR-DROPT,0.2,44.6333
47272,47,SAINT-QUENTIN-DU-DROPT,0.583333,44.6833
47241,47,SAINT-EUTROPE-DE-BORN,0.683333,44.5667
47154,47,LUSIGNAN-PETIT,0.533333,44.2833
47150,47,LONGUEVILLE,0.233333,44.4667
47219,47,RAYET,0.783333,44.65
47088,47,ESCASSEFORT,0.233333,44.55
47019,47,BAJAMONT,0.706111,44.2656
47127,47,LAFITTE-SUR-LOT,0.431389,44.3517
47102,47,FRANCESCAS,0.433333,44.0667
47058,47,CAUBEYRES,0.2,44.25
47321,47,VILLENEUVE-DE-DURAS,0.233333,44.7333
47242,47,SAINT-FRONT-SUR-LEMANCE,0.966667,44.5667
47033,47,BOUDY-DE-BEAUREGARD,0.689167,44.5387
47287,47,SAUMONT,0.45,44.1333
47304,47,TAILLEBOURG,0.233333,44.45
47025,47,BEAUVILLE,0.883333,44.2667
47073,47,COURS,0.583333,44.3333
47121,47,LABASTIDE-CASTEL-AMOUROUX,0.116667,44.35
47099,47,FONGRAVE,0.4,44.5333
47026,47,BEAUZIAC,0.05,44.3333
47030,47,BLAYMONT,0.966667,44.3167
47050,47,CASSIGNAS,0.8,44.3
48002,48,ALBARET-SAINTE-MARIE,3.26667,44.8833
48124,48,RECOULES-DE-FUMAS,3.35,44.6333
48169,48,SAINT-LEGER-DU-MALZIEU,3.31667,44.8833
48088,48,LA MALENE,3.31667,44.3
48012,48,LES MONTS-VERTS,3.20528,44.8578
48005,48,ANTRENAS,3.26667,44.5833
48068,48,GABRIAS,3.38333,44.55
48186,48,LA SALLE-PRUNET,3.61334,44.3164
48087,48,MALBOUZON,3.13333,44.7
48165,48,SAINT-LAURENT-DE-MURET,3.2,44.6
48198,48,VILLEFORT,3.93278,44.4403
48040,48,CHASSERADES,3.81667,44.55
48061,48,FLORAC,3.6,44.3167
48130,48,ROUSSES,3.6,44.2
48116,48,LE PONT-DE-MONTVERT,3.75,44.3667
48067,48,GABRIAC,3.73333,44.1833
48164,48,SAINT-JULIEN-DU-TOURNEL,3.66667,44.4833
48157,48,SAINTE-HELENE,3.60278,44.5192
48146,48,SAINTE-ENIMIE,3.41667,44.3667
48062,48,FONTANES,3.78333,44.7667
48195,48,LES VIGNES,3.23333,44.2833
48168,48,SAINT-LEGER-DE-PEYRE,3.3,44.6
48046,48,CHAULHAC,3.25,44.9167
48030,48,BRENOUX,3.53333,44.4833
48057,48,ESTABLES,3.41667,44.6667
48038,48,CHAMBON-LE-CHATEAU,3.66667,44.85
48080,48,LANGOGNE,3.85,44.7167
48092,48,MARVEJOLS,3.28333,44.55
48031,48,BRION,3.08333,44.75
48033,48,CANILHAC,3.15,44.4167
48197,48,LA VILLEDIEU,3.5,44.7
48066,48,FRAISSINET-DE-LOZERE,3.7,44.3833
48161,48,SAINT-JUERY,3.1,44.8333
48064,48,FOURNELS,3.11667,44.8167
48103,48,MONTRODAT,3.33333,44.55
48029,48,LE BORN,3.55,44.5667
48086,48,LUC,3.88333,44.65
48015,48,PIED-DE-BORNE,3.98473,44.4756
48187,48,LES SALCES,3.15,44.5333
48147,48,SAINT-ETIENNE-DU-VALDONNEZ,3.56667,44.45
48112,48,PIERREFICHE,3.73333,44.6833
48117,48,POURCHARESSES,3.93278,44.4387
48070,48,GRANDRIEU,3.63333,44.7833
48136,48,SAINT-ANDRE-DE-LANCIZE,3.81667,44.2667
48023,48,BELVEZET,3.75,44.55
48155,48,SAINT-GERMAIN-DE-CALBERTE,3.8,44.2167
48110,48,PAULHAC-EN-MARGERIDE,3.38333,44.8667
48177,48,SAINT-PIERRE-LE-VIEUX,3.30861,44.8473
48051,48,LE COLLET-DE-DEZE,3.91667,44.25
48174,48,SAINT-PAUL-LE-FROID,3.56667,44.7833
48145,48,SAINT-DENIS-EN-MARGERIDE,3.4725,44.7364
48090,48,LE MALZIEU-VILLE,3.35,44.85
48042,48,CHASTEL-NOUVEL,3.51667,44.5667
48073,48,LES HERMAUX,3.11667,44.5167
48085,48,LAVAL-DU-TARN,3.35,44.35
48131,48,LE ROZIER,3.21667,44.1833
48179,48,SAINT-PRIVAT-DU-FAU,3.35,44.9167
48140,48,SAINT-CHELY-D'APCHER,3.28333,44.8
48126,48,RIBENNES,3.4,44.6333
48099,48,LE MONASTIER-PIN-MORIES,3.25445,44.5148
48166,48,SAINT-LAURENT-DE-TREVES,3.6,44.2667
48004,48,ALTIER,3.86667,44.4667
48091,48,MARCHASTEL,3.11667,44.65
48128,48,RIMEIZE,3.31667,44.7667
48134,48,SAINT-ANDEOL-DE-CLERGUEMORT,3.9,44.2833
48173,48,SAINT-MICHEL-DE-DEZE,3.9,44.2333
48138,48,SAINT-BONNET-DE-CHIRAC,3.26667,44.5167
48172,48,SAINT-MAURICE-DE-VENTALON,3.83333,44.3167
48120,48,PRINSUEJOLS,3.18333,44.6667
48129,48,ROCLES,3.78333,44.7
48025,48,LES BESSONS,3.25,44.7667
48175,48,SAINT-PIERRE-DE-NOGARET,3.13333,44.4833
48056,48,ESCLANEDES,3.36667,44.4833
48077,48,JULIANGES,3.31667,44.9333
48034,48,LA CANOURGUE,3.21667,44.4167
48137,48,SAINT-BAUZILE,3.50223,44.482
48162,48,SAINT-JULIEN-D'ARPAON,3.66667,44.3
48105,48,NAUSSAC,3.78333,44.75
48156,48,SAINT-GERMAIN-DU-TEIL,3.16667,44.4833
48003,48,ALLENC,3.66667,44.5333
48150,48,SAINT-FLOUR-DE-MERCOIRE,3.83333,44.7
48059,48,LA FAGE-SAINT-JULIEN,3.2,44.8
48032,48,LE BUISSON,3.23333,44.6333
48194,48,VIALAS,3.9,44.3333
48163,48,SAINT-JULIEN-DES-POINTS,3.96667,44.2667
48152,48,SAINT-FREZAL-DE-VENTALON,3.86667,44.2833
48048,48,CHEYLARD-L'EVEQUE,3.8,44.65
48115,48,LE POMPIDOU,3.65,44.2
48089,48,LE MALZIEU-FORAIN,3.32834,44.8545
48160,48,SAINT-JEAN-LA-FOUILLOUSE,3.66667,44.7
48098,48,MOLEZON,3.66667,44.2167
48185,48,LES SALELLES,3.28333,44.4833
48176,48,SAINT-PIERRE-DES-TRIPIERS,3.28333,44.2333
48107,48,PALHERS,3.3,44.5333
48016,48,BALSIEGES,3.46667,44.4833
48079,48,LAJO,3.43333,44.8333
48078,48,LACHAMP,3.38333,44.6167
48142,48,SAINTE-COLOMBE-DE-PEYRE,3.23333,44.6833
48054,48,CUBIERETTES,3.78333,44.45
48093,48,MAS-D'ORCIERES,3.7,44.4667
48058,48,LA FAGE-MONTIVERNOUX,3.18333,44.75
48045,48,CHAUDEYRAC,3.75,44.65
48010,48,AUROUX,3.73333,44.75
48050,48,COCURES,3.61667,44.35
48133,48,SAINT-AMANS,3.45,44.6583
48171,48,SAINT-MARTIN-DE-LANSUSCLE,3.75,44.2167
48151,48,SAINT-FREZAL-D'ALBUGES,3.76667,44.55
48017,48,BANASSAC,3.2,44.4333
48158,48,SAINT-HILAIRE-DE-LAVIT,3.86667,44.25
48153,48,SAINT-GAL,3.43333,44.6667
48043,48,CHATEAUNEUF-DE-RANDON,3.66667,44.65
48100,48,MONTBEL,3.71667,44.5833
48191,48,LA TIEULE,3.15,44.3833
48021,48,LA BASTIDE-PUYLAURENT,3.9,44.6
48053,48,CUBIERES,3.76667,44.4667
48001,48,ALBARET-LE-COMTAL,3.15,44.8667
48049,48,CHIRAC,3.26667,44.5333
48180,48,SAINT-ROME-DE-DOLAN,3.21667,44.2667
48019,48,BARRE-DES-CEVENNES,3.65,44.25
48122,48,QUEZAC,3.53333,44.3667
48193,48,VEBRON,3.56667,44.2333
48188,48,SERVERETTE,3.38333,44.7
48022,48,BEDOUES,3.6,44.35
48106,48,NOALHAC,3.13333,44.8167
48167,48,SAINT-LAURENT-DE-VEYRES,3.15,44.7667
48074,48,HURES-LA-PARADE,3.3525,44.2448
48009,48,AUMONT-AUBRAC,3.28333,44.7167
48141,48,MAS-SAINT-CHELY,3.4,44.3167
48148,48,SAINT-ETIENNE-VALLEE-FRANCAISE,3.84195,44.1667
48063,48,FONTANS,3.4,44.7333
48192,48,TRELANS,3.08333,44.5
48132,48,SAINT-ALBAN-SUR-LIMAGNOLE,3.38333,44.7833
48065,48,FRAISSINET-DE-FOURQUES,3.53333,44.2167
48101,48,MONTBRUN,3.5,44.3333
48111,48,PELOUSE,3.61667,44.5687
48008,48,ARZENC-DE-RANDON,3.61667,44.65
48183,48,SAINT-SAUVEUR-DE-PEYRE,3.28333,44.65
48039,48,CHANAC,3.33333,44.4667
48097,48,MOISSAC-VALLEE-FRANCAISE,3.78445,44.1631
48055,48,CULTURES,3.38333,44.5
48020,48,BASSURELS,3.61667,44.1833
48181,48,SAINT-SATURNIN,3.19167,44.4083
48060,48,FAU-DE-PEYRE,3.21667,44.7333
48135,48,SAINT-ANDRE-CAPCEZE,3.95,44.4167
48139,48,SAINT-BONNET-DE-MONTAUROUX,3.71667,44.8167
48121,48,PRUNIERES,3.35,44.8167
48041,48,CHASTANIER,3.75,44.7167
48018,48,BARJAC,3.4,44.5
48182,48,SAINT-SAUVEUR-DE-GINESTOUX,3.6,44.7
48144,48,SAINTE-CROIX-VALLEE-FRANCAISE,3.74223,44.1798
48075,48,ISPAGNAC,3.53333,44.3667
48076,48,JAVOLS,3.35,44.6833
48037,48,CHADENET,3.61667,44.5
48095,48,MENDE,3.5,44.5167
48178,48,SAINT-PRIVAT-DE-VALLONGUE,3.83333,44.2833
48081,48,LANUEJOLS,3.56667,44.5
48013,48,BADAROUX,3.55,44.5333
48007,48,ARZENC-D'APCHER,3.11667,44.85
48036,48,CASSAGNAS,3.75,44.2667
48125,48,LE RECOUX,3.15,44.3333
48071,48,GRANDVALS,3.05,44.7333
48096,48,MEYRUEIS,3.43333,44.1667
48069,48,GATUZIERES,3.48333,44.2
48082,48,LAUBERT,3.63333,44.55
48119,48,PREVENCHERES,3.91667,44.5167
48044,48,CHAUCHAILLES,3.1,44.7833
48108,48,LA PANOUSE,3.58333,44.7333
48047,48,LA CHAZE-DE-PEYRE,3.25,44.7
48104,48,NASBINALS,3.05,44.6667
48149,48,SAINTE-EULALIE,3.45,44.7833
48127,48,RIEUTORT-DE-RANDON,3.47917,44.6353
48154,48,SAINT-GEORGES-DE-LEVEJAC,3.23333,44.3167
48184,48,SAINT-SYMPHORIEN,3.61667,44.8333
48084,48,LAVAL-ATGER,3.68333,44.8
48123,48,RECOULES-D'AUBRAC,3.03333,44.6833
48170,48,SAINT-MARTIN-DE-BOUBAUX,3.91667,44.2
48190,48,TERMES,3.16667,44.8131
48094,48,LE MASSEGROS,3.18333,44.3
48027,48,LE BLEYMARD,3.73333,44.4833
48189,48,SERVIERES,3.41667,44.5833
48028,48,LES BONDONS,3.61667,44.3833
48014,48,BAGNOLS-LES-BAINS,3.66667,44.5
48072,48,GREZES,3.33333,44.5167
48026,48,BLAVIGNAC,3.28333,44.8833
48083,48,LES LAUBIES,3.43333,44.6833
49081,49,CHATELAIS,-0.916667,47.7667
49232,49,NUEIL-SUR-LAYON,-0.366667,47.1167
49010,49,ARMAILLE,-1.13333,47.7167
49291,49,SAINT-JUST-SUR-DIVE,-0.083333,47.1833
49139,49,FONTAINE-MILON,-0.25,47.5
49245,49,PONTIGNE,-0.033333,47.55
49047,49,BRIGNE,-0.383333,47.2333
49222,49,MOZE-SUR-LOUET,-0.55,47.35
49272,49,SAINT-CLEMENT-DES-LEVEES,-0.183333,47.3333
49320,49,SAINT-SAUVEUR-DE-LANDEMONT,0.74389,47.2842
49092,49,CHEMILLE,-0.716667,47.2167
49360,49,LA VARENNE,-1.31667,47.3167
49312,49,SAINT-PHILBERT-EN-MAUGES,-1.01667,47.15
49380,49,VAULANDRY,-0.05,47.6
49099,49,CHOLET,-0.883333,47.0667
49281,49,SAINT-GEORGES-DES-GARDES,-0.759167,47.15
49057,49,CERNUSSON,-0.483333,47.1833
49368,49,VERNANTES,0.05,47.4
49077,49,LA CHAPELLE-SUR-OUDON,-0.816667,47.6833
49348,49,TIGNE,-0.433333,47.2
49271,49,SAINT-CLEMENT-DE-LA-PLACE,-0.75,47.5333
49097,49,CHEVIRE-LE-ROUGE,-0.183333,47.6
49365,49,LES VERCHERS-SUR-LAYON,-0.3,47.15
49069,49,CHAMPTOCEAUX,-1.26667,47.3333
49253,49,LE PUY-NOTRE-DAME,-0.233333,47.1167
49249,49,LA POUEZE,-0.8,47.55
49242,49,LE PLESSIS-MACE,-0.666667,47.55
49024,49,BEAUSSE,-0.916667,47.3167
49352,49,TOUTLEMONDE,-0.766667,47.05
49023,49,BEAUPREAU,-1,47.2
49250,49,LA PREVIERE,-1.18333,47.7167
49054,49,CANDE,-1.03333,47.5667
49334,49,SERMAISE,-0.216667,47.5167
49251,49,PRUILLE,-0.65,47.5833
49198,49,MEIGNE,-0.216667,47.2333
49257,49,LES RAIRIES,-0.2,47.65
49262,49,ROU-MARSON,-0.15,47.2333
49296,49,SAINT-LAURENT-DES-AUTELS,-1.18333,47.2833
49059,49,LES CERQUEUX-SOUS-PASSAVANT,-0.465833,47.1081
49087,49,CHAVAIGNES,0.033333,47.5333
49025,49,BEAUVAU,-0.25,47.5833
49228,49,NOYANT,0.133333,47.5167
49036,49,BOUILLE-MENARD,-0.966667,47.7333
49196,49,LA MEIGNANNE,-0.666667,47.5167
49062,49,CHALONNES-SOUS-LE-LUDE,0.166667,47.55
49292,49,SAINT-LAMBERT-DU-LATTAY,-0.633333,47.3
49304,49,SAINT-MARTIN-DE-LA-PLACE,-0.133333,47.3167
49302,49,SAINT-MACAIRE-DU-BOIS,-0.266667,47.1167
49046,49,BREZE,-0.066667,47.1667
49231,49,NUAILLE,-0.8,47.1
49003,49,AMBILLOU-CHATEAU,-0.35,47.2667
49112,49,LE COUDRAY-MACOUARD,-0.116667,47.2
49171,49,LA LANDE-CHASLES,-0.066667,47.4667
49319,49,SAINT-SAUVEUR-DE-FLEE,-0.783333,47.75
49020,49,BEAUCOUZE,-0.633333,47.4667
49381,49,YZERNAY,-0.7,47.0167
